review,mojo_name,mojo_year,rt_name,genre,release_year,stream_year,critical_consensus,description
"While this level of artistic integrity is rare in Hollywood blockbusters, it doesn't always lead to a perfect final product. There is a fine line between epic majesty and self-indulgent bloat and The Dark Knight Rises crosses it at times.",The Dark Knight Rises,2012,The Dark Knight Rises - Movie Reviews,"Action , Mystery & Thriller , Adventure , Fantasy",2012,2014,"The Dark Knight Rises is an ambitious, thoughtful, and potent action film that concludes Christopher Nolan's franchise in spectacular fashion.","It has been eight years since Batman (Christian Bale), in collusion with Commissioner Gordon (Gary Oldman), vanished into the night. Assuming responsibility for the death of Harvey Dent, Batman sacrificed everything for what he and Gordon hoped would be the greater good. However, the arrival of a cunning cat burglar (Anne Hathaway) and a merciless terrorist named Bane (Tom Hardy) force Batman out of exile and into a battle he may not be able to win."
TDKR completes on the great trilogies in movie history.,The Dark Knight Rises,2012,The Dark Knight Rises - Movie Reviews,"Action , Mystery & Thriller , Adventure , Fantasy",2012,2014,"The Dark Knight Rises is an ambitious, thoughtful, and potent action film that concludes Christopher Nolan's franchise in spectacular fashion.","It has been eight years since Batman (Christian Bale), in collusion with Commissioner Gordon (Gary Oldman), vanished into the night. Assuming responsibility for the death of Harvey Dent, Batman sacrificed everything for what he and Gordon hoped would be the greater good. However, the arrival of a cunning cat burglar (Anne Hathaway) and a merciless terrorist named Bane (Tom Hardy) force Batman out of exile and into a battle he may not be able to win."
"The characters and their travails rarely, if ever, connect, and as such Independence Day: Resurgence is a handsomely produced, energetically paced waste of time that arguably never should have gone into production in the first place.",Independence Day,1996,Independence Day: Resurgence - Movie Reviews,"Sci-Fi , Action , Adventure",2016,2016,"It's undeniably visually impressive, but like its predecessor, Independence Day: Resurgence lacks enough emotional heft to support its end-of-the-world narrative stakes.","As the Fourth of July nears, satellite engineer David Levinson (Jeff Goldblum) investigates a 3,000-mile-wide mother ship that's approaching Earth. Fortunately, 20 years earlier, nations across the world started to use recovered extraterrestrial technology to develop an immense defense program. When the alien invaders attack with unprecedented force, the U.S. president, teams of scientists and brave fighter pilots spring into action to save the planet from a seemingly invincible enemy."
Why is Independence Day: Resurgence even happening? This totally uncreative cash grab copies much of the original '90s action film but with practically no fun.,Independence Day,1996,Independence Day: Resurgence - Movie Reviews,"Sci-Fi , Action , Adventure",2016,2016,"It's undeniably visually impressive, but like its predecessor, Independence Day: Resurgence lacks enough emotional heft to support its end-of-the-world narrative stakes.","As the Fourth of July nears, satellite engineer David Levinson (Jeff Goldblum) investigates a 3,000-mile-wide mother ship that's approaching Earth. Fortunately, 20 years earlier, nations across the world started to use recovered extraterrestrial technology to develop an immense defense program. When the alien invaders attack with unprecedented force, the U.S. president, teams of scientists and brave fighter pilots spring into action to save the planet from a seemingly invincible enemy."
"We're all well aware of the sequel stigma and have probably seen our fair share of films that feel like thoughtless attempts to milk a hit for all it's worth, but Independence Day: Resurgence might be one of the worst of the worst",Independence Day,1996,Independence Day: Resurgence - Movie Reviews,"Sci-Fi , Action , Adventure",2016,2016,"It's undeniably visually impressive, but like its predecessor, Independence Day: Resurgence lacks enough emotional heft to support its end-of-the-world narrative stakes.","As the Fourth of July nears, satellite engineer David Levinson (Jeff Goldblum) investigates a 3,000-mile-wide mother ship that's approaching Earth. Fortunately, 20 years earlier, nations across the world started to use recovered extraterrestrial technology to develop an immense defense program. When the alien invaders attack with unprecedented force, the U.S. president, teams of scientists and brave fighter pilots spring into action to save the planet from a seemingly invincible enemy."
"Honestly, I could watch Goldblum and Gainsbourg -- two of the most quirkily sublime multihypenate artists alive -- reading phonebooks to each other and enjoy the experience thoroughly, but sadly even they seem wasted here.",Independence Day,1996,Independence Day: Resurgence - Movie Reviews,"Sci-Fi , Action , Adventure",2016,2016,"It's undeniably visually impressive, but like its predecessor, Independence Day: Resurgence lacks enough emotional heft to support its end-of-the-world narrative stakes.","As the Fourth of July nears, satellite engineer David Levinson (Jeff Goldblum) investigates a 3,000-mile-wide mother ship that's approaching Earth. Fortunately, 20 years earlier, nations across the world started to use recovered extraterrestrial technology to develop an immense defense program. When the alien invaders attack with unprecedented force, the U.S. president, teams of scientists and brave fighter pilots spring into action to save the planet from a seemingly invincible enemy."
"Moreover, the movie keeps announcing over and over exactly how much time is left before the world gets destroyed. In practical terms, that simply reminds the audience that this two-hour exercise feels like a pretty long sit, despite its frenetic pacing.",Independence Day,1996,Independence Day: Resurgence - Movie Reviews,"Sci-Fi , Action , Adventure",2016,2016,"It's undeniably visually impressive, but like its predecessor, Independence Day: Resurgence lacks enough emotional heft to support its end-of-the-world narrative stakes.","As the Fourth of July nears, satellite engineer David Levinson (Jeff Goldblum) investigates a 3,000-mile-wide mother ship that's approaching Earth. Fortunately, 20 years earlier, nations across the world started to use recovered extraterrestrial technology to develop an immense defense program. When the alien invaders attack with unprecedented force, the U.S. president, teams of scientists and brave fighter pilots spring into action to save the planet from a seemingly invincible enemy."
"The first ""Independence Day"" had the gratifying slap of good pop cinema, harmless and weightless; the follow-up is twice as big and half as fun.",Independence Day,1996,Independence Day: Resurgence - Movie Reviews,"Sci-Fi , Action , Adventure",2016,2016,"It's undeniably visually impressive, but like its predecessor, Independence Day: Resurgence lacks enough emotional heft to support its end-of-the-world narrative stakes.","As the Fourth of July nears, satellite engineer David Levinson (Jeff Goldblum) investigates a 3,000-mile-wide mother ship that's approaching Earth. Fortunately, 20 years earlier, nations across the world started to use recovered extraterrestrial technology to develop an immense defense program. When the alien invaders attack with unprecedented force, the U.S. president, teams of scientists and brave fighter pilots spring into action to save the planet from a seemingly invincible enemy."
"Despite the creaky exposition, the cliches (school bus in peril anyone?) and the battering-ram approach to special effects, this is enjoyable chaos.",Independence Day,1996,Independence Day: Resurgence - Movie Reviews,"Sci-Fi , Action , Adventure",2016,2016,"It's undeniably visually impressive, but like its predecessor, Independence Day: Resurgence lacks enough emotional heft to support its end-of-the-world narrative stakes.","As the Fourth of July nears, satellite engineer David Levinson (Jeff Goldblum) investigates a 3,000-mile-wide mother ship that's approaching Earth. Fortunately, 20 years earlier, nations across the world started to use recovered extraterrestrial technology to develop an immense defense program. When the alien invaders attack with unprecedented force, the U.S. president, teams of scientists and brave fighter pilots spring into action to save the planet from a seemingly invincible enemy."
The temptation is there to say that Independence Day: Resurgence tarnishes the image of its predecessor but the original Independence Day wasn't all that good to begin with.,Independence Day,1996,Independence Day: Resurgence - Movie Reviews,"Sci-Fi , Action , Adventure",2016,2016,"It's undeniably visually impressive, but like its predecessor, Independence Day: Resurgence lacks enough emotional heft to support its end-of-the-world narrative stakes.","As the Fourth of July nears, satellite engineer David Levinson (Jeff Goldblum) investigates a 3,000-mile-wide mother ship that's approaching Earth. Fortunately, 20 years earlier, nations across the world started to use recovered extraterrestrial technology to develop an immense defense program. When the alien invaders attack with unprecedented force, the U.S. president, teams of scientists and brave fighter pilots spring into action to save the planet from a seemingly invincible enemy."
